time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
57420.0,67.10277863459237,64.73411824777203,1,409.034468861642,1227.103406584926,942.0555726918474,89.46823649554406,297.0300125072703,81819755.34996393,61364816.51247294,21710660.052051652,1549891.925764936,38947614.78090241,1435500.0000000002,38104264.5346563,37397722.855137415,-5.960464477539063e-08
57480.0,67.05452443328869,64.74873113074219,1,406.0306903685633,1218.09207110569,941.0904886657738,89.49746226148437,289.1464801393317,81917563.32424876,61438172.49318656,21767154.49898004,1555260.9024066618,38965200.12770719,1437000.0000000002,38115757.091799796,37409939.22530047,-5.960464477539063e-08
57540.0,67.00561964983355,64.76277578167212,1,403.01918163642114,1209.0575449092635,940.1123929966709,89.52555156334424,281.2526210674433,82014649.46292134,61510987.09719099,21823590.650458522,1560631.5985070176,38982312.15198497,1438500.0000000002,38126764.84822539,37421680.55347789,-5.960464477539063e-08
57600.0,66.95606488116506,64.77625154664999,1,399.99999999999994,1199.9999999999998,939.1212976233012,89.55250309329998,273.34859214819033,82111011.91760151,61583258.93820112,21879967.72614539,1566003.94583881,38998950.23883826,1440000.0000000002,38137287.26621686,37432946.29299939,-5.960464477539063e-08
57660.0,66.90586073705147,64.78915778312133,1,396.97320294016674,1190.9196088205003,938.1172147410293,89.57831556624265,265.43455042284,82206648.85368706,61654986.64026529,21936284.946422976,1571377.8760970582,39015113.78278655,1441500.0000000002,38147323.8177452,37443735.90668943,-5.960464477539063e-08
57720.0,66.8550078400786,64.80149385990053,1,393.9388480827734,1181.8165442483203,937.100156801572,89.60298771980106,257.5106531143296,82301558.4503886,61726168.83779144,21992541.53241301,1576753.3209003564,39030802.18777726,1443000.0000000002,38156873.98447803,37454048.86687685,-5.21540641784668e-08
57780.0,66.80350682563764,64.81325915718213,1,390.89699319756386,1172.6909795926915,936.0701365127528,89.62651831436426,249.5770576243209,82395738.9007642,61796804.17557313,22048736.705992013,1582130.2117922392,39046014.86719656,1444500.0000000002,38165937.25778883,37463884.65540426,-5.21540641784668e-08
57840.0,66.7513583419124,64.82445306655192,1,387.84769619706975,1163.5430885912092,935.0271668382479,89.64890613310385,241.6339215302027,82489188.41175383,61866891.30881536,22104869.689806662,1587508.4802425485,39060751.24388002,1446000.0000000002,38174513.138766095,37473242.76363741,-5.21540641784668e-08
57900.0,66.69856304986627,64.83507499099781,1,384.7910151355104,1154.3730454065312,933.9712609973253,89.67014998199562,233.68140258210428,82581905.20421354,61936428.90316013,22160939.707289115,1592888.0576487996,39075010.75012304,1447500.0000000002,38182601.138222165,37482122.69247417,-5.21540641784668e-08
57960.0,66.64512162322907,64.84512434492046,1,381.7270082076866,1145.1810246230598,932.9024324645815,89.69024868984093,225.71965869989958,82673887.51294921,62005415.634711884,22216945.982672345,1598268.8753375518,39088792.82769112,1449000.0000000002,38190200.77670194,37490523.95235351,-5.21540641784668e-08
58020.0,66.59103474848355,64.85460055414374,1,378.65573374787476,1135.9672012436242,931.820694969671,89.70920110828749,217.74884797021184,82765133.5867503,62073850.1900627,22272887.741005458,1603650.8645657774,39102096.92783,1450500.0000000002,38197311.584491424,37498446.06326417,-4.470348358154297e-08
58080.0,66.53630312485174,64.86350305592492,1,375.57725022871256,1126.7317506861377,930.7260624970348,89.72700611184985,209.76912864342302,82855641.68842308,62141731.26631729,22328764.208168987,1609033.9565222333,39114922.51127553,1452000.0000000002,38203933.101626016,37505888.55475324,-5.960464477539063e-08
58140.0,66.48092746428117,64.87183129896475,1,372.4916162600896,1117.4748487802688,929.6185492856233,89.7436625979295,201.78065913067852,82945410.09482376,62209057.5711178,22384574.61089016,1614418.0823288343,39127269.04826342,1453500.0000000002,38210064.877898745,37512850.96593453,-5.960464477539063e-08
58200.0,66.4249084914304,64.87958474341713,1,369.39889058802714,1108.1966717640814,928.4981698286081,89.75916948683425,193.78359800086457,83034437.09689128,62275827.82266845,22440318.176758185,1619803.173042026,39139136.0185388,1455000.0000000002,38215706.47286817,37519332.845496714,-6.705522537231445e-08
58260.0,66.36824694365485,64.88676286089878,1,366.2991320935656,1098.8973962806967,927.3649388730971,89.77352572179757,185.778103977611,83122720.99967986,62342040.74975988,22495994.134239465,1625189.1596541605,39150522.91136559,1456500.0000000002,38220857.4558662,37525333.75171138,-5.21540641784668e-08
58320.0,66.31094357099204,64.89336513449852,1,363.1923997916375,1089.5771993749127,926.2188714198408,89.78673026899705,177.76433593628664,83210260.12239125,62407695.09179342,22551601.712692842,1630575.9730948715,39161429.2255357,1458000.0000000002,38225517.40600564,37530853.252440766,-5.960464477539063e-08
58380.0,66.25299913614677,64.89939105878649,1,360.07875282994826,1080.2362584898447,925.0599827229354,89.79878211757298,169.7424529009788,83297052.79840672,62472789.59880502,22607140.142384812,1635963.5442324525,39171854.46937801,1459500.0000000002,38229685.91218771,37535890.92514551,-4.470348358154297e-08
58440.0,66.19441441447596,64.90484013982295,1,356.9582504878469,1070.8747514635406,923.8882882895191,89.8096802796459,161.71261404148694,83383097.37531884,62537323.03148911,22662608.654504705,1641351.803875235,39181798.16076727,1461000.0000000002,38233362.57310913,37540446.35689199,-3.725290298461914e-08
58500.0,66.13519019397323,64.90971189516708,1,353.83095217520105,1061.4928565256032,922.7038038794647,89.81942379033416,153.67497867029147,83468392.2149629,62601294.16122215,22718006.48117986,1646740.682772967,39191259.827132694,1462500.0000000002,38236546.99726927,37544519.14435968,-5.960464477539063e-08
58560.0,66.07532727525336,64.91400585388543,1,350.69691743126214,1052.0907522937864,921.5065455050672,89.82801170777086,145.6297062395384,83552935.6934481,62664701.77008604,22773332.85549079,1652130.1116181947,39200239.00546646,1464000.0000000002,38239238.80297702,37548108.89384822,-3.725290298461914e-08
58620.0,66.01482647153642,64.91772155656015,1,347.55620592353347,1042.6686177706003,920.2965294307285,89.8354431131203,137.57695633802433,83636726.20118847,62727544.65089133,22828587.011486307,1657520.0210476425,39208735.242331974,1465500.0000000002,38241437.61835733,37551215.221284285,-4.470348358154297e-08
58680.0,65.95368860863164,64.92085855529709,1,344.40887744663604,1033.226632339908,919.0737721726327,89.84171711059417,129.51688868815253,83719762.14293352,62789821.607200116,22883768.18419864,1662910.3416435963,39216748.093872,1467000.0000000002,38243143.08135784,37553837.752228364,-4.470348358154297e-08
