time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
72600.0,20.00019851671301,63.31605720650794,0,0.0,0.0,0.003970334260188224,86.63211441301588,-0.0,88006317.33209437,66004737.99907085,26907584.708894294,2884926.487785299,39097150.312425904,869978.865095576,36212226.802391335,36212223.82464064,8.195638656616211e-08
72660.0,20.00018325402281,63.30984003686,0,0.0,0.0,0.00366508045622993,86.61968007372,-0.0,88006317.33209437,66004737.99907085,26907584.937834647,2890124.041610977,39097150.312425904,869978.865095576,36207029.019625306,36207026.27081496,8.195638656616211e-08
72720.0,20.000169164783998,63.30362375956471,0,0.0,0.0,0.00338329567995288,86.60724751912942,-0.0,88006317.33209437,66004737.99907085,26907585.14917323,2895320.8494298398,39097150.312425904,869978.865095576,36201832.00046785,36201829.462996095,6.705522537231445e-08
72780.0,20.00015615877734,63.29740837449399,0,0.0,0.0,0.003123175546804191,86.59481674898798,-0.0,88006317.33209437,66004737.99907085,26907585.34426333,2900516.9113489618,39097150.312425904,869978.865095576,36196635.743458636,36196633.40107697,7.450580596923828e-08
72840.0,20.000144152719994,63.291193881519774,0,0.0,0.0,0.0028830543998736857,86.58238776303955,-0.0,88006317.33209437,66004737.99907085,26907585.52435419,2905712.2274754024,39097150.312425904,869978.865095576,36191440.247241326,36191438.08495053,6.705522537231445e-08
72900.0,20.0001330697322,63.28498028051403,0,0.0,0.0,0.0026613946440079417,86.56996056102805,-0.0,88006317.33209437,66004737.99907085,26907585.69059901,2910906.7979162056,39097150.312425904,869978.865095576,36186245.510555714,36186243.51450973,7.450580596923828e-08
72960.0,20.000122838845005,63.27876757134872,0,0.0,0.0,0.0024567769001038187,86.55753514269745,-0.0,88006317.33209437,66004737.99907085,26907585.844062317,2916100.6227783994,39097150.312425904,869978.865095576,36181051.532230206,36181049.68964753,6.705522537231445e-08
73020.0,20.000113394545796,63.27255575389586,0,0.0,0.0,0.002267890915916837,86.54511150779172,-0.0,88006317.33209437,66004737.99907085,26907585.985726804,2921293.702168998,39097150.312425904,869978.865095576,36175858.31117513,36175856.61025694,8.195638656616211e-08
73080.0,20.000104676358816,63.26634482802744,0,0.0,0.0,0.002093527176327825,86.53268965605488,-0.0,88006317.33209437,66004737.99907085,26907586.116499607,2926486.036194998,39097150.312425904,869978.865095576,36170665.84637632,36170664.27623094,6.705522537231445e-08
73140.0,20.000096628457907,63.2601347936155,0,0.0,0.0,0.0019325691581428828,86.520269587231,-0.0,88006317.33209437,66004737.99907085,26907586.23721812,2931677.6249633823,39097150.312425904,869978.865095576,36165474.13688943,36165472.68746256,7.450580596923828e-08
